ticker,date,strategy,entry,exit,pnl,win,rsi,vol_ratio,dist_ema20,atr_pct,stock_type,sector
VCB,1970-01-01,PULLBACK,56190.0,61809.0,10.0,True,47.6,0.69,0.0001,1.1,Bluechip,Ngân hàng
VCB,1970-01-01,PULLBACK,56190.0,61809.0,10.0,True,50.0,1.0,0.0001,1.1,Bluechip,Ngân hàng
VCB,1970-01-01,PULLBACK,56190.0,61809.0,10.0,True,54.1,0.81,0.0001,1.08,Bluechip,Ngân hàng
VCB,1970-01-01,PULLBACK,55990.0,61589.0,10.0,True,53.9,0.85,0.0031,1.07,Bluechip,Ngân hàng
VCB,1970-01-01,PULLBACK,60560.0,66616.0,10.0,True,46.9,1.33,0.0012,2.01,Bluechip,Ngân hàng
VCB,1970-01-01,PULLBACK,60460.0,66506.0,10.0,True,46.9,0.89,0.0004,2.1,Bluechip,Ngân hàng
VCB,1970-01-01,PULLBACK,59770.0,65747.0,10.0,True,33.3,0.75,0.0107,2.11,Bluechip,Ngân hàng
VCB,1970-01-01,PULLBACK,59770.0,65747.0,10.0,True,34.7,0.59,0.0097,1.99,Bluechip,Ngân hàng
VCB,1970-01-01,PULLBACK,60660.0,66726.0,10.0,True,47.9,0.56,0.0046,1.99,Bluechip,Ngân hàng
VCB,1970-01-01,PULLBACK,61060.0,67166.0,10.0,True,47.9,2.23,0.0101,2.16,Bluechip,Ngân hàng
VCB,1970-01-01,PULLBACK,61850.0,68035.0,10.0,True,50.7,0.6,0.021,2.18,Bluechip,Ngân hàng
VCB,1970-01-01,PULLBACK,61260.0,67386.0,10.0,True,48.8,1.22,0.0101,2.29,Bluechip,Ngân hàng
VCB,1970-01-01,PULLBACK,61450.0,67595.0,10.0,True,54.0,1.38,0.012,2.32,Bluechip,Ngân hàng
VCB,1970-01-01,PULLBACK,62050.0,68255.0,10.0,True,52.1,0.94,0.0197,2.3,Bluechip,Ngân hàng
VCB,1970-01-01,PULLBACK,62550.0,68805.0,10.0,True,56.0,1.51,0.0252,2.45,Bluechip,Ngân hàng
VCB,1970-01-01,PULLBACK,62050.0,68255.0,10.0,True,52.5,0.94,0.0154,2.47,Bluechip,Ngân hàng
VCB,1970-01-01,PULLBACK,63840.0,65130.0,2.02,True,57.0,1.86,0.035,3.01,Bluechip,Ngân hàng
VCB,1970-01-01,PULLBACK,67010.0,63995.0,-4.5,False,57.1,0.91,0.0313,3.44,Bluechip,Ngân hàng
VCB,1970-01-01,PULLBACK,64830.0,61913.0,-4.5,False,52.9,0.92,0.0021,3.43,Bluechip,Ngân hàng
VCB,1970-01-01,PULLBACK,64430.0,61531.0,-4.5,False,51.1,0.51,0.0074,3.46,Bluechip,Ngân hàng
VCB,1970-01-01,PULLBACK,65330.0,62390.0,-4.5,False,54.4,0.42,0.0058,3.42,Bluechip,Ngân hàng
VCB,1970-01-01,PULLBACK,65230.0,62295.0,-4.5,False,57.9,0.54,0.0039,3.36,Bluechip,Ngân hàng
VCB,1970-01-01,PULLBACK,65330.0,62390.0,-4.5,False,55.0,0.49,0.0049,3.26,Bluechip,Ngân hàng
VCB,1970-01-01,PULLBACK,65330.0,62390.0,-4.5,False,53.9,0.49,0.0044,2.94,Bluechip,Ngân hàng
VCB,1970-01-01,PULLBACK,65130.0,62199.0,-4.5,False,56.8,0.65,0.0012,2.79,Bluechip,Ngân hàng
VCB,1970-01-01,PULLBACK,64330.0,61435.0,-4.5,False,50.7,0.55,0.01,2.71,Bluechip,Ngân hàng
VCB,1970-01-01,PULLBACK,63440.0,62900.0,-0.85,False,26.4,0.86,0.0215,2.39,Bluechip,Ngân hàng
VCB,1970-01-01,PULLBACK,62550.0,61900.0,-1.04,False,24.6,0.69,0.032,2.38,Bluechip,Ngân hàng
VCB,1970-01-01,PULLBACK,62250.0,59449.0,-4.5,False,17.8,0.44,0.0259,2.15,Bluechip,Ngân hàng
VCB,1970-01-01,PULLBACK,62550.0,59735.0,-4.5,False,23.6,0.45,0.0192,1.98,Bluechip,Ngân hàng
VCB,1970-01-01,PULLBACK,62550.0,59735.0,-4.5,False,31.8,0.54,0.0174,1.79,Bluechip,Ngân hàng
VCB,1970-01-01,PULLBACK,62150.0,59353.0,-4.5,False,31.8,0.4,0.0215,1.67,Bluechip,Ngân hàng
VCB,1970-01-01,PULLBACK,61550.0,58780.0,-4.5,False,18.4,0.63,0.0281,1.68,Bluechip,Ngân hàng
VCB,1970-01-01,PULLBACK,61950.0,59162.0,-4.5,False,23.9,0.51,0.0197,1.54,Bluechip,Ngân hàng
VCB,1970-01-01,PULLBACK,61650.0,58876.0,-4.5,False,21.6,0.64,0.0222,1.53,Bluechip,Ngân hàng
VCB,1970-01-01,PULLBACK,61700.0,58924.0,-4.5,False,22.2,0.54,0.0194,1.54,Bluechip,Ngân hàng
VCB,1970-01-01,PULLBACK,64000.0,61120.0,-4.5,False,43.5,1.47,0.0155,1.63,Bluechip,Ngân hàng
VCB,1970-01-01,PULLBACK,63700.0,60834.0,-4.5,False,46.1,0.85,0.0097,1.62,Bluechip,Ngân hàng
VCB,1970-01-01,PULLBACK,64600.0,61693.0,-4.5,False,57.1,1.58,0.0216,1.6,Bluechip,Ngân hàng
VCB,1970-01-01,PULLBACK,63800.0,60929.0,-4.5,False,57.8,1.12,0.0081,1.61,Bluechip,Ngân hàng
VCB,1970-01-01,PULLBACK,63100.0,60260.0,-4.5,False,55.4,1.34,0.0035,1.62,Bluechip,Ngân hàng
VCB,1970-01-01,PULLBACK,62500.0,59688.0,-4.5,False,49.7,1.0,0.0118,1.65,Bluechip,Ngân hàng
VCB,1970-01-01,PULLBACK,62900.0,60070.0,-4.5,False,52.0,0.93,0.0049,1.65,Bluechip,Ngân hàng
VCB,1970-01-01,PULLBACK,61900.0,59114.0,-4.5,False,48.6,1.1,0.0188,1.73,Bluechip,Ngân hàng
VHM,1970-01-01,PULLBACK,90000.0,99000.0,10.0,True,53.4,1.49,0.0151,4.47,Bluechip,BĐS
VHM,1970-01-01,PULLBACK,89900.0,98890.0,10.0,True,51.8,1.53,0.0126,4.31,Bluechip,BĐS
VHM,1970-01-01,PULLBACK,92200.0,101420.0,10.0,True,57.7,0.85,0.0347,4.47,Bluechip,BĐS
VHM,1970-01-01,PULLBACK,93500.0,102850.0,10.0,True,45.9,0.79,0.0218,4.02,Bluechip,BĐS
VHM,1970-01-01,PULLBACK,93000.0,102300.0,10.0,True,51.9,0.9,0.0147,3.89,Bluechip,BĐS
VHM,1970-01-01,PULLBACK,93000.0,102300.0,10.0,True,52.3,0.93,0.0133,3.7,Bluechip,BĐS
VHM,1970-01-01,PULLBACK,93900.0,103290.0,10.0,True,50.5,0.99,0.0209,3.64,Bluechip,BĐS
VHM,1970-01-01,PULLBACK,94000.0,103400.0,10.0,True,45.7,1.27,0.0198,3.81,Bluechip,BĐS
VHM,1970-01-01,PULLBACK,93900.0,103290.0,10.0,True,55.8,0.8,0.0169,3.71,Bluechip,BĐS
VHM,1970-01-01,PULLBACK,102900.0,98270.0,-4.5,False,42.1,0.81,0.0159,3.22,Bluechip,BĐS
VHM,1970-01-01,PULLBACK,103500.0,98842.0,-4.5,False,46.2,1.34,0.0197,3.26,Bluechip,BĐS
VHM,1970-01-01,PULLBACK,101700.0,97124.0,-4.5,False,41.1,1.8,0.0018,3.34,Bluechip,BĐS
VHM,1970-01-01,PULLBACK,99500.0,109450.0,10.0,True,36.4,2.4,0.018,3.86,Bluechip,BĐS
VHM,1970-01-01,PULLBACK,98700.0,108570.0,10.0,True,38.5,0.74,0.0235,3.86,Bluechip,BĐS
VHM,1970-01-01,PULLBACK,98000.0,107800.0,10.0,True,37.9,1.09,0.0276,3.88,Bluechip,BĐS
VHM,1970-01-01,PULLBACK,99500.0,109450.0,10.0,True,48.5,1.11,0.0115,3.84,Bluechip,BĐS
VHM,1970-01-01,PULLBACK,99000.0,108900.0,10.0,True,47.1,0.88,0.015,3.92,Bluechip,BĐS
VHM,1970-01-01,PULLBACK,101900.0,97314.0,-4.5,False,51.3,1.45,0.0126,4.16,Bluechip,BĐS
VHM,1970-01-01,PULLBACK,103000.0,98365.0,-4.5,False,53.1,1.09,0.0212,4.2,Bluechip,BĐS
VHM,1970-01-01,PULLBACK,101200.0,96646.0,-4.5,False,36.4,0.78,0.003,4.12,Bluechip,BĐS
VHM,1970-01-01,PULLBACK,98600.0,108460.0,10.0,True,32.3,1.29,0.0206,4.26,Bluechip,BĐS
VHM,1970-01-01,PULLBACK,100000.0,110000.0,10.0,True,38.7,1.03,0.0061,4.27,Bluechip,BĐS
VHM,1970-01-01,PULLBACK,102700.0,112970.0,10.0,True,50.0,1.28,0.0188,4.29,Bluechip,BĐS
VHM,1970-01-01,PULLBACK,103100.0,113410.0,10.0,True,50.5,1.33,0.0205,4.22,Bluechip,BĐS
VHM,1970-01-01,PULLBACK,108000.0,103140.0,-4.5,False,54.8,1.54,0.0298,4.92,Bluechip,BĐS
VHM,1970-01-01,PULLBACK,101100.0,96550.0,-4.5,False,53.8,0.68,0.0226,3.65,Bluechip,BĐS
VHM,1970-01-01,EMA_CROSS,114900.0,126390.0,10.0,True,58.7,1.54,0.1256,4.22,Bluechip,BĐS
VHM,1970-01-01,PULLBACK,126300.0,120616.0,-4.5,False,56.1,1.33,0.0199,7.78,Bluechip,BĐS
VHM,1970-01-01,PULLBACK,120000.0,114600.0,-4.5,False,48.5,2.09,0.0281,8.21,Bluechip,BĐS
VHM,1970-01-01,PULLBACK,124100.0,118516.0,-4.5,False,55.6,0.62,0.0046,7.35,Bluechip,BĐS
VIC,1970-01-01,PULLBACK,54750.0,52286.0,-4.5,False,57.6,1.06,0.0018,5.62,Bluechip,BĐS
VIC,1970-01-01,PULLBACK,52750.0,58025.0,10.0,True,47.5,1.32,0.0315,5.7,Bluechip,BĐS
VIC,1970-01-01,PULLBACK,55600.0,61160.0,10.0,True,49.6,0.89,0.0227,5.57,Bluechip,BĐS
VIC,1970-01-01,PULLBACK,57750.0,63525.0,10.0,True,47.5,0.74,0.0329,4.71,Bluechip,BĐS
VIC,1970-01-01,PULLBACK,57750.0,63525.0,10.0,True,50.7,0.67,0.0297,4.58,Bluechip,BĐS
VIC,1970-01-01,PULLBACK,58000.0,63800.0,10.0,True,50.0,0.92,0.0308,4.26,Bluechip,BĐS
VIC,1970-01-01,PULLBACK,102050.0,97458.0,-4.5,False,56.3,0.85,0.0257,6.15,Bluechip,BĐS
VIC,1970-01-01,PULLBACK,97700.0,107470.0,10.0,True,41.2,0.79,0.0129,6.39,Bluechip,BĐS
VIC,1970-01-01,PULLBACK,100500.0,110550.0,10.0,True,45.6,0.54,0.0139,6.23,Bluechip,BĐS
VIC,1970-01-01,PULLBACK,99850.0,109835.0,10.0,True,52.7,0.81,0.0008,5.72,Bluechip,BĐS
VIC,1970-01-01,PULLBACK,99500.0,109450.0,10.0,True,47.3,0.64,0.0039,5.72,Bluechip,BĐS
VIC,1970-01-01,PULLBACK,100500.0,110550.0,10.0,True,48.8,1.02,0.0056,5.45,Bluechip,BĐS
VIC,1970-01-01,PULLBACK,160200.0,152991.0,-4.5,False,42.7,0.61,0.0099,6.85,Bluechip,BĐS
VIC,1970-01-01,PULLBACK,159900.0,152704.0,-4.5,False,51.4,0.51,0.0059,6.42,Bluechip,BĐS
VNM,1970-01-01,PULLBACK,53400.0,57310.0,7.32,True,53.1,0.83,0.0022,1.72,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,53870.0,57500.0,6.74,True,45.6,0.78,0.0099,1.49,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,54260.0,58940.0,8.63,True,54.6,1.69,0.0156,1.56,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,57310.0,57600.0,0.51,True,48.1,0.76,0.0126,2.04,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,57690.0,58740.0,1.82,True,51.8,0.53,0.0055,2.01,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,57410.0,59030.0,2.82,True,50.0,1.33,0.0094,2.13,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,58550.0,55915.0,-4.5,False,56.1,0.77,0.0093,2.18,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,58170.0,57890.0,-0.48,False,53.5,0.68,0.0025,2.21,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,58080.0,57600.0,-0.83,False,54.0,0.94,0.0009,2.26,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,58740.0,56097.0,-4.5,False,56.2,0.84,0.0111,2.3,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,59030.0,56374.0,-4.5,False,50.5,0.76,0.0145,2.23,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,58360.0,60370.0,3.44,True,33.6,0.9,0.0027,2.14,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,58940.0,56288.0,-4.5,False,40.7,0.94,0.0114,2.17,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,58270.0,61800.0,6.06,True,36.8,0.82,0.0,2.23,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,57980.0,62180.0,7.24,True,35.9,0.69,0.0045,2.16,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,57790.0,60750.0,5.12,True,36.4,0.76,0.0071,2.18,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,57310.0,63041.0,10.0,True,42.1,0.94,0.0139,1.98,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,57410.0,63151.0,10.0,True,50.8,0.91,0.011,1.97,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,56070.0,61677.0,10.0,True,38.7,1.11,0.031,2.09,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,56070.0,61677.0,10.0,True,40.3,0.54,0.0281,2.02,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,57030.0,62733.0,10.0,True,38.7,0.51,0.0104,1.98,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,57790.0,58360.0,0.99,True,47.3,0.84,0.0026,2.02,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,58270.0,57600.0,-1.15,False,51.3,0.67,0.0098,1.98,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,57600.0,57310.0,-0.5,False,42.4,0.77,0.0016,1.96,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,58740.0,59320.0,0.99,True,48.3,0.88,0.0164,1.95,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,59030.0,58460.0,-0.97,False,54.2,0.82,0.0193,1.9,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,58170.0,58550.0,0.65,True,45.3,1.04,0.0041,1.92,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,57890.0,59600.0,2.95,True,47.6,1.32,0.0007,1.94,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,57600.0,58650.0,1.82,True,47.6,0.69,0.0052,1.98,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,57120.0,62832.0,10.0,True,45.9,0.62,0.0122,2.01,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,58460.0,60080.0,2.77,True,56.4,1.0,0.0099,2.02,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,59220.0,58800.0,-0.71,False,53.9,0.92,0.0009,2.29,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,58650.0,56011.0,-4.5,False,54.3,0.92,0.0079,2.36,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,58840.0,56192.0,-4.5,False,50.4,0.62,0.0042,2.34,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,59220.0,56555.0,-4.5,False,50.8,0.58,0.002,2.33,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,58740.0,56097.0,-4.5,False,52.6,0.5,0.0056,2.32,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,58360.0,55734.0,-4.5,False,52.1,0.46,0.0109,2.27,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,57600.0,55008.0,-4.5,False,50.0,0.94,0.0215,2.31,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,57310.0,57400.0,0.16,True,50.8,0.56,0.024,2.31,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,59320.0,56651.0,-4.5,False,53.6,0.84,0.0092,2.31,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,58460.0,55829.0,-4.5,False,41.2,0.63,0.0049,2.22,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,58550.0,55915.0,-4.5,False,42.1,0.75,0.003,2.26,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,59600.0,56918.0,-4.5,False,39.4,0.79,0.0134,2.12,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,58650.0,56011.0,-4.5,False,33.9,0.72,0.0025,2.13,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,60560.0,57835.0,-4.5,False,49.2,1.12,0.0271,2.1,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,60080.0,57376.0,-4.5,False,54.1,0.63,0.0171,2.0,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,59600.0,56918.0,-4.5,False,54.6,1.04,0.0081,1.97,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,60660.0,57930.0,-4.5,False,56.1,1.18,0.0205,2.08,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,58800.0,56154.0,-4.5,False,54.6,1.39,0.014,2.36,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,56600.0,62260.0,10.0,True,43.8,0.49,0.0322,2.99,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,58100.0,59900.0,3.1,True,45.3,0.83,0.006,3.0,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,63400.0,60547.0,-4.5,False,52.2,1.0,0.0221,2.56,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,63400.0,60547.0,-4.5,False,55.0,0.6,0.0199,2.51,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,62500.0,62200.0,-0.48,False,56.3,0.9,0.0031,2.51,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,61500.0,62700.0,1.95,True,55.8,0.86,0.0128,2.8,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,60200.0,63300.0,5.15,True,38.3,0.82,0.0306,2.66,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,62000.0,67700.0,9.19,True,50.4,0.79,0.0015,2.71,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,64200.0,61311.0,-4.5,False,55.0,1.26,0.0306,2.77,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,62900.0,60070.0,-4.5,False,53.1,0.39,0.0088,2.82,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,63900.0,61024.0,-4.5,False,49.6,0.57,0.0224,2.62,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,64000.0,61120.0,-4.5,False,46.5,0.51,0.0217,2.51,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,63200.0,60356.0,-4.5,False,43.3,0.54,0.0081,2.52,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,62600.0,68860.0,10.0,True,42.6,0.9,0.0013,2.61,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,61500.0,67650.0,10.0,True,43.0,0.98,0.0171,2.62,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,61300.0,67430.0,10.0,True,42.3,0.42,0.0184,2.62,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,61500.0,67650.0,10.0,True,42.8,0.55,0.0138,2.59,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,62100.0,68310.0,10.0,True,48.5,0.48,0.0038,2.47,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,61800.0,67980.0,10.0,True,45.0,0.42,0.0078,2.3,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,61200.0,67320.0,10.0,True,48.8,0.52,0.0158,2.18,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,60300.0,66330.0,10.0,True,50.4,0.82,0.0274,2.18,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,60800.0,66880.0,10.0,True,44.2,0.87,0.0176,1.95,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,60900.0,66990.0,10.0,True,30.1,0.95,0.0145,1.75,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,62200.0,68420.0,10.0,True,45.8,1.66,0.0059,1.85,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,61000.0,67100.0,10.0,True,32.9,1.22,0.0122,1.93,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,62700.0,68970.0,10.0,True,43.6,1.22,0.0139,1.96,Bluechip,Tiêu dùng
VNM,1970-01-01,PULLBACK,63300.0,69630.0,10.0,True,50.5,1.92,0.0213,2.09,Bluechip,Tiêu dùng
HPG,1970-01-01,PULLBACK,25350.0,27885.0,10.0,True,56.1,1.58,0.0041,2.82,Midcap,Sản xuất
HPG,1970-01-01,PULLBACK,25400.0,27940.0,10.0,True,52.7,0.93,0.0055,2.81,Midcap,Sản xuất
HPG,1970-01-01,PULLBACK,24950.0,27445.0,10.0,True,37.3,1.53,0.0111,2.76,Midcap,Sản xuất
HPG,1970-01-01,PULLBACK,25150.0,27665.0,10.0,True,42.7,0.88,0.0029,2.63,Midcap,Sản xuất
HPG,1970-01-01,PULLBACK,25300.0,27830.0,10.0,True,47.5,0.64,0.0027,2.61,Midcap,Sản xuất
HPG,1970-01-01,PULLBACK,27200.0,29920.0,10.0,True,50.7,0.59,0.0084,3.41,Midcap,Sản xuất
HPG,1970-01-01,PULLBACK,26750.0,29425.0,10.0,True,36.0,0.95,0.0075,3.19,Midcap,Sản xuất
HPG,1970-01-01,PULLBACK,27100.0,29810.0,10.0,True,42.6,0.71,0.0049,3.07,Midcap,Sản xuất
HPG,1970-01-01,PULLBACK,27500.0,30250.0,10.0,True,44.9,0.9,0.0178,3.06,Midcap,Sản xuất
HPG,1970-01-01,PULLBACK,28400.0,27122.0,-4.5,False,56.2,0.75,0.0098,3.76,Midcap,Sản xuất
HPG,1970-01-01,PULLBACK,28650.0,27361.0,-4.5,False,53.7,0.3,0.001,3.4,Midcap,Sản xuất
HPG,1970-01-01,PULLBACK,29050.0,27743.0,-4.5,False,42.7,0.38,0.0117,3.12,Midcap,Sản xuất
HPG,1970-01-01,PULLBACK,28800.0,27504.0,-4.5,False,50.0,0.43,0.0027,2.96,Midcap,Sản xuất
HPG,1970-01-01,PULLBACK,28550.0,27265.0,-4.5,False,46.4,0.5,0.0054,2.88,Midcap,Sản xuất
HPG,1970-01-01,PULLBACK,28600.0,27313.0,-4.5,False,47.4,0.51,0.0033,2.73,Midcap,Sản xuất
HPG,1970-01-01,PULLBACK,28150.0,26883.0,-4.5,False,43.4,0.72,0.0172,2.75,Midcap,Sản xuất
HPG,1970-01-01,PULLBACK,28300.0,27026.0,-4.5,False,41.7,0.43,0.0108,2.54,Midcap,Sản xuất
HPG,1970-01-01,PULLBACK,28100.0,26836.0,-4.5,False,28.9,0.47,0.0162,2.47,Midcap,Sản xuất
HPG,1970-01-01,PULLBACK,27650.0,26406.0,-4.5,False,20.7,0.93,0.029,2.48,Midcap,Sản xuất
HPG,1970-01-01,PULLBACK,29200.0,27886.0,-4.5,False,43.5,1.21,0.023,2.53,Midcap,Sản xuất
HPG,1970-01-01,PULLBACK,29000.0,27695.0,-4.5,False,48.1,0.72,0.0144,2.38,Midcap,Sản xuất
HPG,1970-01-01,PULLBACK,29200.0,27886.0,-4.5,False,50.5,1.04,0.0194,2.32,Midcap,Sản xuất
HPG,1970-01-01,PULLBACK,28950.0,27647.0,-4.5,False,47.3,0.76,0.0096,2.33,Midcap,Sản xuất
HPG,1970-01-01,PULLBACK,29000.0,27695.0,-4.5,False,53.1,1.49,0.0075,2.38,Midcap,Sản xuất
HPG,1970-01-01,PULLBACK,28350.0,27074.0,-4.5,False,44.1,1.54,0.0137,2.47,Midcap,Sản xuất
HPG,1970-01-01,PULLBACK,28250.0,26979.0,-4.5,False,45.2,0.69,0.0156,2.47,Midcap,Sản xuất
HPG,1970-01-01,PULLBACK,28250.0,26979.0,-4.5,False,47.3,0.92,0.0141,2.5,Midcap,Sản xuất
HPG,1970-01-01,PULLBACK,28000.0,26740.0,-4.5,False,44.7,0.96,0.0207,2.56,Midcap,Sản xuất
HPG,1970-01-01,EMA_CROSS,27600.0,26358.0,-4.5,False,64.8,1.55,0.0277,2.69,Midcap,Sản xuất
TCB,1970-01-01,PULLBACK,34440.0,32890.0,-4.5,False,54.1,1.51,0.0193,2.02,Midcap,Ngân hàng
TCB,1970-01-01,PULLBACK,34100.0,37510.0,10.0,True,51.7,1.5,0.0083,2.05,Midcap,Ngân hàng
TCB,1970-01-01,PULLBACK,34150.0,37565.0,10.0,True,51.2,1.02,0.0089,2.11,Midcap,Ngân hàng
TCB,1970-01-01,PULLBACK,34290.0,37719.0,10.0,True,48.8,0.97,0.0117,2.05,Midcap,Ngân hàng
TCB,1970-01-01,PULLBACK,34680.0,33119.0,-4.5,False,53.2,1.51,0.021,2.07,Midcap,Ngân hàng
TCB,1970-01-01,PULLBACK,33030.0,36333.0,10.0,True,41.5,2.06,0.025,2.37,Midcap,Ngân hàng
TCB,1970-01-01,PULLBACK,33610.0,36971.0,10.0,True,47.7,1.36,0.0072,2.44,Midcap,Ngân hàng
TCB,1970-01-01,PULLBACK,33120.0,36432.0,10.0,True,42.9,1.18,0.0196,2.59,Midcap,Ngân hàng
TCB,1970-01-01,PULLBACK,33220.0,36542.0,10.0,True,42.5,0.89,0.0151,2.56,Midcap,Ngân hàng
TCB,1970-01-01,PULLBACK,34440.0,37884.0,10.0,True,53.6,0.97,0.019,2.55,Midcap,Ngân hàng
TCB,1970-01-01,PULLBACK,36580.0,37800.0,3.34,True,52.3,1.1,0.0061,4.19,Midcap,Ngân hàng
TCB,1970-01-01,PULLBACK,37950.0,36242.0,-4.5,False,52.2,0.72,0.0245,4.25,Midcap,Ngân hàng
TCB,1970-01-01,PULLBACK,38580.0,36844.0,-4.5,False,57.2,0.67,0.0337,4.05,Midcap,Ngân hàng
TCB,1970-01-01,PULLBACK,38580.0,36844.0,-4.5,False,57.5,0.4,0.0304,4.02,Midcap,Ngân hàng
TCB,1970-01-01,PULLBACK,38480.0,36748.0,-4.5,False,54.7,1.16,0.0223,3.89,Midcap,Ngân hàng
TCB,1970-01-01,PULLBACK,37020.0,39400.0,6.43,True,51.6,1.04,0.0149,4.08,Midcap,Ngân hàng
TCB,1970-01-01,PULLBACK,37510.0,39000.0,3.97,True,52.2,0.9,0.0017,3.99,Midcap,Ngân hàng
TCB,1970-01-01,PULLBACK,37990.0,36280.0,-4.5,False,49.1,0.85,0.01,3.9,Midcap,Ngân hàng
TCB,1970-01-01,PULLBACK,37700.0,38950.0,3.32,True,41.6,0.67,0.0021,3.8,Midcap,Ngân hàng
TCB,1970-01-01,PULLBACK,37600.0,39350.0,4.65,True,35.0,0.62,0.0005,3.55,Midcap,Ngân hàng
TCB,1970-01-01,PULLBACK,37990.0,36280.0,-4.5,False,50.0,0.57,0.0089,3.06,Midcap,Ngân hàng
TCB,1970-01-01,PULLBACK,37700.0,41470.0,10.0,True,44.0,0.55,0.0005,2.58,Midcap,Ngân hàng
